UnixTime,p,v,h,filtered_v,filted_h
117328,94099.766,42.303272,-12.508388,-0.8028183,-16.10935
117380,94099.89,-22.559507,-13.636362,-1.0284133,-16.16077
117431,94099.86,5.6405277,-13.354336,-0.67584974,-16.194565
117483,94099.766,16.91509,-12.508581,-0.29525617,-16.209326
117535,94099.83,-11.278694,-13.072516,-0.26704794,-16.22268
117587,94099.85,-4.228695,-13.28395,-0.3516244,-16.240261
117638,94099.66,35.24325,-11.521788,0.0008081086,-16.240221
117690,94099.55,19.730858,-10.535245,-0.05568806,-16.243006
117742,94099.55,-0.0,-10.535245,0.310819,-16.227467
117793,94099.55,-0.0,-10.535245,0.5645886,-16.199238
117845,94099.6,-9.869253,-11.0287075,0.77599883,-16.160437
117897,94099.83,-40.878147,-13.072615,0.4236041,-16.139257
117948,94100.02,-35.239746,-14.834602,0.15578006,-16.131468
118000,94099.74,50.754272,-12.296888,0.19819301,-16.12156
118052,94099.74,-0.0,-12.296888,0.29687056,-16.106716
118104,94099.56,32.42264,-10.6757555,0.325036,-16.090466
118155,94099.42,25.371746,-9.407168,0.6069405,-16.060118
118207,94099.375,8.45757,-8.98429,0.80427945,-16.019903
118259,94099.18,35.238552,-7.2223625,1.156665,-15.96207
118310,94099.12,11.277639,-6.65848,1.4245574,-15.890842
118362,94098.945,31.011768,-5.107892,1.734675,-15.804109
118414,94098.95,-1.409211,-5.1783524,2.0730357,-15.700457
118465,94098.664,52.14388,-2.5711584,2.566286,-15.572143
118517,94098.83,-29.594526,-4.0508847,2.2985275,-15.457216
118569,94098.89,-11.274336,-4.6146016,2.6085706,-15.326788
118621,94099.016,-22.549494,-5.7420764,2.3830757,-15.207633
118672,94099.016,-0.0,-5.7420764,2.5522594,-15.08002
118724,94098.984,5.6400104,-5.460076,3.1019876,-14.924921
118776,94099.05,-11.274791,-6.0238156,2.9046726,-14.779687
118827,94098.984,11.275003,-5.460066,2.693279,-14.645023
118879,94098.984,-0.0,-5.460066,2.38321,-14.525864
118931,94098.82,29.599226,-3.9801042,2.8201728,-14.384855
118983,94098.82,-0.0,-3.9801042,2.510157,-14.259347
119034,94098.47,63.432068,-0.8085009,3.257224,-14.096487
119086,94098.47,-0.0,-0.8085009,3.2994986,-13.931511
119138,94098.35,21.144478,0.24872302,3.5109434,-13.755963
119189,94098.42,-12.684494,-0.3855017,3.9339066,-13.559268
119241,94098.484,-11.276639,-0.9493336,3.52521,-13.383009
119293,94098.59,-19.729872,-1.9358274,3.327911,-13.216613
119345,94098.35,43.682533,0.24829936,3.5109832,-13.041064
119396,94098.234,21.137983,1.3051986,3.8774066,-12.847194
119448,94097.914,57.784115,4.1944046,5.2303596,-12.585676
119500,94098.06,-26.780521,2.8553784,4.934366,-12.338957
119551,94098.18,-21.142881,1.7982341,4.751123,-12.101401
119603,94098.08,18.320696,2.714269,4.3001695,-11.886393
119655,94098.14,-11.27123,2.1507072,4.187457,-11.677019
119707,94098.0,25.367195,3.419067,4.441129,-11.454963
119758,94098.14,-25.369585,2.1505878,4.046454,-11.25264
119810,94098.08,11.272749,2.7142253,4.1591816,-11.044682
119862,94098.32,-43.68522,0.52996427,3.8633087,-10.851516
119913,94098.234,15.49849,1.3048888,4.553909,-10.62382
119965,94098.26,-4.232001,1.0932888,4.173075,-10.415167
120017,94098.26,-0.0,1.0932888,4.173075,-10.206513
120068,94098.16,18.343267,2.0104523,4.412949,-9.985866
120120,94098.32,-29.617617,0.52957135,4.3424883,-9.768742
120172,94098.48,-28.210455,-0.8809514,3.425606,-9.597461
120223,94098.65,-31.027245,-2.4323137,3.524363,-9.421243
120275,94098.65,-0.0,-2.4323137,3.171724,-9.262656
120327,94098.555,16.928844,-1.5858716,3.143523,-9.10548
120378,94098.43,22.56738,-0.45750242,3.3691964,-8.93702
120430,94098.43,-0.0,-0.45750242,3.3691964,-8.76856
120482,94098.25,32.446323,1.1648136,3.2280233,-8.60716
120533,94098.43,-32.4312,-0.4567462,2.8614023,-8.464089
120585,94098.37,11.282377,0.10737269,2.9742262,-8.315378
120637,94098.43,-11.281725,-0.45671356,2.5933874,-8.185709
120689,94098.43,-0.0,-0.45671356,3.0165703,-8.034881
120740,94098.53,-18.33525,-1.3734761,3.1435337,-7.8777037
120792,94098.516,2.8202598,-1.2324632,2.7486105,-7.7402735
120844,94098.695,-32.43418,-2.8541722,2.1139822,-7.634574
120895,94098.53,29.607021,-1.373821,2.5228996,-7.508429
120947,94098.516,2.8205323,-1.2327944,2.889592,-7.36395
120999,94098.46,9.870711,-0.7392588,2.9600897,-7.2159452
121050,94098.28,32.434284,0.88245535,3.594676,-7.0362115
121102,94098.53,-45.120697,-1.3735795,3.340923,-6.869165
121154,94098.516,2.820205,-1.2325693,3.002467,-6.719042
121205,94098.46,9.869184,-0.7391101,3.1011589,-6.563984
121257,94098.46,-0.0,-0.7391101,3.5525508,-6.386356
121309,94098.625,-29.616096,-2.219915,3.4819906,-6.2122564
121360,94098.66,-5.6403775,-2.5019338,3.749868,-6.024763
121412,94098.61,8.459579,-2.078955,3.6934369,-5.840091
121464,94098.61,-0.0,-2.078955,4.0882735,-5.6356773
121515,94098.67,-11.284636,-2.6431866,3.1716487,-5.4770947
121567,94099.02,-63.445145,-5.815444,2.057779,-5.374206
121619,94098.97,9.871339,-5.3218765,1.8462621,-5.281893
121671,94099.02,-9.870963,-5.815425,1.7475525,-5.194515
121722,94099.14,-21.144648,-6.872657,1.0848266,-5.1402736
121774,94098.97,31.017008,-5.321807,1.6910741,-5.05572
121826,94099.14,-31.018152,-6.8727145,0.9719996,-5.0071197
121877,94099.14,-0.0,-6.8727145,1.2822417,-4.9430075
121929,94099.14,-0.0,-6.8727145,1.2399329,-4.881011
121981,94098.875,47.952953,-4.4750667,1.7194625,-4.7950377
122032,94098.875,-0.0,-4.4750667,1.7617756,-4.706949
122084,94098.65,40.893192,-2.430407,2.4386227,-4.585018
122136,94098.484,29.601479,-0.9503332,2.36799,-4.4666185
122187,94098.36,22.561415,0.1777375,3.0731034,-4.3129635
122239,94098.555,-35.25286,-1.5849056,2.4103575,-4.1924453
122291,94098.484,12.69052,-0.9503795,2.7346318,-4.0557137
122342,94098.45,5.639245,-0.6684172,2.7910244,-3.9161627
122394,94098.5,-8.457701,-1.0913022,2.6077359,-3.785776
122446,94098.484,2.8197217,-0.9503161,2.7346463,-3.6490436
122498,94098.74,-46.523586,-3.2764952,1.8463783,-3.5567245
122549,94098.92,-32.42672,-4.8978314,1.7477062,-3.4693394
122601,94098.92,-0.0,-4.8978314,1.6913007,-3.3847742
122653,94098.85,12.691659,-4.2632484,1.6490664,-3.302321
122704,94098.97,-21.14828,-5.3206625,1.5503709,-3.2248025
122756,94099.0,-5.639,-5.6026125,1.5362674,-3.147989
122808,94099.05,-8.457523,-6.025489,1.0992603,-3.0930262
122859,94098.83,39.4685,-4.052064,1.2966368,-3.0281944
122911,94098.65,32.423748,-2.4308765,1.6208744,-2.9471507
122963,94098.7,-9.867528,-2.924253,1.522199,-2.8710408
123015,94098.97,-47.92425,-5.3204656,1.1416488,-2.8139584
123066,94098.734,42.288624,-3.2060344,1.9733158,-2.7152925
123118,94098.67,11.277214,-2.6421738,2.4384851,-2.5933683
123170,94098.84,-31.011084,-4.192728,1.6208327,-2.5123267
123221,94098.84,-0.0,-4.192728,1.6208327,-2.431285
123273,94098.734,19.73889,-3.2057834,1.493995,-2.3565853
123325,94098.97,-42.281197,-5.3198433,0.8174654,-2.315712
123376,94099.02,-9.86829,-5.813257,0.6342067,-2.2840016
123428,94099.05,-4.2281075,-6.024663,0.23954003,-2.2720246
123480,94099.17,-22.553778,-7.152352,-0.09877413,-2.2769632
123532,94099.0,31.006107,-5.6020465,-0.09883095,-2.2819047
123583,94099.0,-0.0,-5.6020465,-0.084738925,-2.2861416
123635,94099.17,-31.014442,-7.152769,-0.9163219,-2.3319578
123687,94099.05,22.54947,-6.0252953,-0.3948819,-2.3517017
123738,94098.875,31.002584,-4.475166,0.02788715,-2.3503075
123790,94098.734,25.3717,-3.2065809,0.507099,-2.3249526
123842,94098.484,45.100906,-0.95153546,0.95810807,-2.2770472
123894,94098.11,67.65155,2.4310422,1.5782237,-2.198136
123945,94097.93,32.412045,4.051645,2.015092,-2.0973814
123997,94097.88,8.457438,4.4745164,1.9869162,-1.9980357
124049,94098.11,-40.8657,2.4312315,1.5782591,-1.9191226
124100,94098.055,9.864704,2.9244668,1.3809144,-1.8500769
124152,94098.055,-0.0,2.9244668,1.3809144,-1.7810313
124204,94098.27,-39.469444,0.95099455,0.35189885,-1.7634364
124256,94098.16,21.139013,2.0079453,0.5632889,-1.7352719
124307,94098.26,-18.315464,1.092172,0.16868946,-1.7268374
124359,94098.195,11.27192,1.655768,0.40825364,-1.7064247
124411,94098.12,14.088251,2.3601806,0.66190255,-1.6733296
124462,94098.44,-57.777203,-0.5286796,0.2814297,-1.6592581
124514,94098.55,-19.72494,-1.5149267,-0.35264546,-1.6768905
124566,94098.66,-19.726425,-2.501248,-0.7612894,-1.7149549
124618,94098.64,2.81784,-2.3603559,-1.310952,-1.7805026
124669,94098.82,-32.411366,-3.9809241,-1.3672609,-1.8488655
124721,94098.82,-0.0,-3.9809241,-1.155832,-1.906657
124773,94098.99,-31.010515,-5.53145,-1.6491439,-1.9891143
124824,94099.11,-21.134085,-6.5881543,-1.7477725,-2.0765028
124876,94099.11,-0.0,-6.5881543,-2.0014443,-2.1765752
124928,94098.79,57.787727,-3.6987677,-1.1698713,-2.2350688
124980,94098.96,-31.001398,-5.2488375,-1.5926126,-2.3146994
125031,94098.945,2.8179796,-5.1079383,-1.1275809,-2.3710785
125083,94098.81,23.951859,-3.9103456,-1.043047,-2.423231
125135,94099.0,-33.848385,-5.602765,-1.3392111,-2.4901915
125186,94098.836,29.61911,-4.1218095,-1.04302,-2.5423427
125238,94098.914,-14.102931,-4.826956,-1.3674823,-2.6107168
125290,94098.65,47.951862,-2.4293628,-0.5917872,-2.6403062
125341,94098.72,-12.69265,-3.0639951,-0.43660906,-2.6621366
125393,94098.6,21.150307,-2.0064797,0.08516686,-2.6578782
125445,94098.77,-31.027597,-3.5578597,-0.2251091,-2.6691337
125496,94098.77,-0.0,-3.5578597,-0.3943978,-2.6888535
125548,94098.92,-26.800644,-4.897892,-0.8880782,-2.7332573
125600,94098.805,21.154287,-3.8401775,-0.67653537,-2.7670841
125652,94099.12,-56.41119,-6.660737,-1.5651104,-2.8453398
125703,94098.9,39.48177,-4.6866484,-0.8459808,-2.8876386
125755,94098.95,-9.871785,-5.180238,-1.0575224,-2.9405148
125807,94098.87,15.511648,-4.4046555,-0.7895887,-2.9799943
125858,94099.12,-45.117786,-6.660545,-1.2407666,-3.0420327
125910,94099.12,-0.0,-6.660545,-1.0574139,-3.0949035
125962,94099.41,-52.18355,-9.269723,-1.6074519,-3.175276
126013,94099.41,-0.0,-9.269723,-1.2831099,-3.2394316
126065,94099.41,-0.0,-9.269723,-1.5791806,-3.3183906
126117,94099.23,32.439743,-7.6477356,-1.2829885,-3.3825402
126168,94099.12,19.741323,-6.6606693,-1.1842824,-3.4417543
126220,94099.34,-40.896645,-8.705502,-1.9175919,-3.537634
126272,94099.17,31.0257,-7.154217,-1.1561276,-3.5954404
126323,94099.09,14.100994,-6.449167,-1.04332,-3.6476064
126375,94099.26,-29.609167,-7.9296255,-1.4381034,-3.7195115
126427,94099.17,15.508946,-7.1541777,-1.283014,-3.7836623
126478,94099.23,-9.8701,-7.6476827,-1.0855535,-3.8379402
126530,94099.17,9.869712,-7.154197,-0.9304525,-3.8844626
126582,94099.3,-22.557106,-8.282053,-1.2406195,-3.9464936
126633,94099.69,-70.492096,-11.806658,-1.9455405,-4.043771
126685,94099.44,45.113228,-9.550996,-1.3815618,-4.1128488
126737,94099.49,-9.86811,-10.044402,-0.84579206,-4.155138
126789,94099.33,29.604954,-8.564154,-0.64845556,-4.187561
126840,94099.12,38.06061,-6.6611233,-0.16914015,-4.196018
126892,94099.24,-22.551765,-7.788711,-0.18321143,-4.2051783
126944,94099.414,-31.010416,-9.339232,-0.8034852,-4.2453527
126995,94099.414,-0.0,-9.339232,-0.49330407,-4.270018
127047,94099.586,-31.021162,-10.89029,-0.8035157,-4.3101935
127099,94099.555,5.638244,-10.608378,-0.74713326,-4.3475504
127150,94099.805,-45.11116,-12.863935,-1.677774,-4.4314394
127202,94099.836,-5.639008,-13.145886,-1.734164,-4.5181475
127254,94099.98,-25.371058,-14.414438,-2.3968062,-4.637988
127306,94099.98,-0.0,-14.414438,-2.6928215,-4.772629
127357,94099.93,8.460614,-13.991408,-2.8338294,-4.9143205
127409,94100.09,-29.597208,-15.471268,-2.7772727,-5.053184
127461,94100.13,-7.0481553,-15.823676,-2.9746597,-5.2019167
127512,94100.28,-26.778257,-17.162588,-3.2988348,-5.3668585
127564,94100.62,-60.605556,-20.192865,-3.8203132,-5.557874
127616,94100.56,9.867926,-19.699469,-3.749831,-5.7453656
127667,94100.36,36.64666,-17.867136,-2.9181285,-5.8912725
127719,94100.56,-36.654423,-19.699856,-2.9604056,-6.039293
127771,94100.97,-73.273155,-23.363514,-3.693137,-6.2239494
127823,94100.97,-0.0,-23.363514,-3.8200538,-6.4149523
127874,94100.82,26.785904,-22.02422,-3.3407114,-6.5819874
127926,94101.13,-56.373924,-24.842915,-3.8480613,-6.7743907
127978,94101.36,-40.866295,-26.88623,-4.1721487,-6.982998
128029,94101.48,-21.138508,-27.943155,-4.7782183,-7.221909
128081,94101.27,36.645786,-26.110867,-4.7359977,-7.4587083
128133,94101.23,8.455735,-25.68808,-4.552765,-7.686347
128185,94101.4,-31.00071,-27.238115,-4.3835297,-7.9055233
128236,94101.336,11.275597,-26.674335,-4.69366,-8.140206
128288,94101.25,15.505126,-25.89908,-4.6513805,-8.372775
128340,94101.25,-0.0,-25.89908,-4.34127,-8.589839
128391,94101.086,29.608765,-24.418642,-4.045182,-8.792099
128443,94101.055,5.637361,-24.136774,-4.1861978,-9.001409
128495,94100.99,11.275153,-23.573017,-3.650634,-9.18394
128546,94100.95,7.046286,-23.220703,-3.4814887,-9.358015
128598,94100.6,63.420486,-20.049679,-2.805003,-9.498265
128650,94100.51,16.911457,-19.204107,-2.410351,-9.618783
128702,94100.51,-0.0,-19.204107,-2.7204115,-9.754804
128753,94100.695,-33.829388,-20.895576,-3.0587053,-9.907739
128805,94100.625,12.68332,-20.26141,-2.6217282,-10.038825
128857,94100.45,31.000128,-18.711403,-2.537221,-10.165687
128908,94100.625,-31.007868,-20.261795,-3.1573257,-10.323553
128960,94100.695,-12.683323,-20.895962,-3.5378761,-10.500446
129012,94100.43,47.91666,-18.50013,-3.5097187,-10.675933
129064,94100.29,25.36662,-17.231798,-3.9325676,-10.8725605
129115,94100.29,-0.0,-17.231798,-4.2566876,-11.085395
129167,94100.35,-11.276455,-17.79562,-4.4540267,-11.308096
129219,94100.12,42.27778,-15.681732,-3.6225922,-11.489226
129270,94100.12,-0.0,-15.681732,-3.7212393,-11.675288
129322,94100.29,-31.003645,-17.231915,-4.0312757,-11.876851
129374,94100.414,-22.54413,-18.359121,-3.8620226,-12.069952
129426,94100.29,22.548107,-17.231716,-3.8479316,-12.262349
129477,94100.46,-31.005388,-18.781986,-3.974831,-12.46109
129529,94100.81,-63.40639,-21.952305,-4.721614,-12.69717
129581,94100.875,-11.271598,-22.515884,-4.975213,-12.9459305
129632,94100.7,31.002941,-20.965736,-4.0874114,-13.150302
129684,94100.734,-5.635922,-21.247534,-3.946521,-13.347628
129736,94100.46,49.320076,-18.781528,-3.2560558,-13.510429
129788,94100.58,-21.135494,-19.838303,-3.4955888,-13.685208
129839,94100.38,35.223812,-18.077112,-2.8192368,-13.826171
129891,94100.32,11.271616,-17.51353,-2.7065206,-13.961497
129943,94100.08,43.67922,-15.329571,-1.9596238,-14.059478
129994,94099.85,40.85652,-13.286745,-1.339718,-14.126463
130046,94099.68,30.993462,-11.737072,-1.0297832,-14.177953
130098,94099.68,-0.0,-11.737072,-1.60766,-14.258335
130150,94099.85,-30.999998,-13.287072,-1.6076462,-14.338718
130201,94099.78,12.677686,-12.653187,-1.5090489,-14.41417
130253,94099.734,8.453583,-12.230508,-1.6640319,-14.497373
130305,94099.65,15.513515,-11.454832,-1.1704129,-14.555894
130356,94100.08,-77.56438,-15.333052,-2.2422476,-14.668006
130408,94099.99,15.512858,-14.557409,-1.94609,-14.76531
130460,94100.19,-35.257824,-16.320301,-2.778187,-14.904219
130511,94100.02,29.61433,-14.839583,-2.3551176,-15.0219755
130563,94099.85,31.028196,-13.288173,-2.2563388,-15.134792
130615,94099.914,-11.281457,-13.852246,-2.058877,-15.237735
130667,94099.734,32.43362,-12.230565,-1.7345408,-15.324463
130718,94099.57,29.615078,-10.749811,-1.1703832,-15.382983
130770,94099.57,-0.0,-10.749811,-1.381926,-15.45208
130822,94099.48,16.925175,-9.903552,-0.6485627,-15.484508
130873,94099.42,9.871103,-9.409997,-0.94466925,-15.531741
130925,94099.65,-40.891354,-11.454564,-1.2548648,-15.594484
130977,94099.51,25.38336,-10.185396,-1.1561477,-15.652291
131028,94099.68,-31.021046,-11.736449,-1.0151808,-15.703051
131080,94099.68,-0.0,-11.736449,-1.0151808,-15.75381
131132,94099.766,-15.512278,-12.512062,-0.6484679,-15.786234
131183,94099.55,39.475918,-10.538266,-0.25370872,-15.798919
131235,94099.6,-9.870471,-11.03179,-0.35241342,-15.81654
131287,94099.6,-0.0,-11.03179,-0.67681074,-15.85038
131338,94099.625,-4.230041,-11.243292,-0.9165241,-15.896206
131390,94099.72,-16.917496,-12.089167,-0.67673296,-15.930041
131442,94099.8,-14.099236,-12.794128,-1.1279823,-15.986441
131493,94099.97,-31.013456,-14.344801,-1.5791267,-16.065397
131545,94099.92,8.459356,-13.921833,-1.1984419,-16.12532
131597,94099.92,-0.0,-13.921833,-1.3535308,-16.192997
131648,94099.92,-0.0,-13.921833,-1.25483,-16.255737
131700,94099.53,70.50168,-10.396749,-0.6485103,-16.288162
131752,94099.53,-0.0,-10.396749,-0.4229393,-16.309309
131804,94099.67,-25.3884,-11.666169,0.028097536,-16.307903
131855,94099.53,25.376078,-10.397365,-0.16927412,-16.316368
131907,94099.48,9.867326,-9.903998,0.02808026,-16.314964
131959,94099.53,-9.869621,-10.39748,-0.36666518,-16.333298
132010,94099.62,-15.509057,-11.172933,-0.9023615,-16.378414
132062,94099.55,12.68651,-10.538607,-0.5499792,-16.405912
132114,94099.48,12.688226,-9.904196,-0.11299273,-16.411562
132165,94099.48,-0.0,-9.904196,-0.11299273,-16.417212
132217,94099.23,45.12419,-7.647987,0.6484605,-16.384789
132269,94099.23,-0.0,-7.647987,0.59207815,-16.355185
132320,94099.26,-5.6399827,-7.929986,0.9867895,-16.305845
132372,94099.06,35.239017,-6.168035,1.3955693,-16.236065
132424,94099.4,-60.620266,-9.199049,1.0430773,-16.18391
132476,94099.51,-19.736025,-10.18585,0.8457171,-16.141624
132527,94099.51,-0.0,-10.18585,0.7611108,-16.103569
132579,94099.26,45.114426,-7.930128,1.5082273,-16.028156
132631,94099.43,-31.01731,-9.480993,1.2685361,-15.96473
132682,94099.516,-15.507711,-10.256379,1.3812417,-15.895668
132734,94099.586,-12.685636,-10.890661,1.8604405,-15.802646
132786,94099.555,5.6384926,-10.608736,1.8181466,-15.711739
132837,94099.555,-0.0,-10.608736,1.4516797,-15.639154
132889,94099.47,15.507401,-9.833366,1.973298,-15.540489
132941,94099.47,-0.0,-9.833366,2.7060292,-15.405189
132992,94099.47,-0.0,-9.833366,2.7060292,-15.269888
133044,94099.72,-45.12707,-12.089721,1.9868996,-15.170543
133096,94099.82,-18.32253,-13.005847,2.3674135,-15.052173
133148,94099.7,21.141361,-11.948778,2.98749,-14.902798
133199,94099.53,31.01086,-10.398235,3.5089831,-14.727348
133251,94099.8,-47.92213,-12.794341,2.6633031,-14.594182
133303,94099.96,-29.59719,-14.2742,2.2827744,-14.480044
133354,94099.8,29.601824,-12.79411,2.8888004,-14.335604
133406,94099.87,-12.686268,-13.428423,2.6491816,-14.203145
133458,94099.96,-16.91497,-14.274171,2.3249805,-14.086896
133509,94099.96,-0.0,-14.274171,2.3249805,-13.970648
133561,94100.08,-21.148167,-15.33158,1.8174115,-13.879778
133613,94100.164,-15.504709,-16.106815,1.6059908,-13.799479
133665,94099.97,35.233913,-14.345119,1.8455784,-13.7072
133716,94099.85,21.14524,-13.287857,1.9865677,-13.607872
133768,94099.83,4.227818,-13.076467,1.3946419,-13.53814
133820,94100.086,-46.49968,-15.40145,0.76053023,-13.5001135
133871,94100.086,-0.0,-15.40145,0.76053023,-13.462088
133923,94100.164,-14.094916,-16.106195,0.95787525,-13.414194
133975,94099.99,31.00288,-14.556052,1.1410708,-13.357141
134026,94099.97,4.2285604,-14.344624,0.8733548,-13.313473
134078,94099.83,25.368382,-13.076204,1.4371173,-13.241616
134130,94100.02,-35.229053,-14.837657,1.2116605,-13.181032
134182,94100.086,-11.274175,-15.401366,0.6197519,-13.150045
134233,94100.31,-40.866455,-17.444689,-0.042578787,-13.152175
134285,94100.26,9.8646965,-16.951456,0.056068167,-13.149372
134337,94100.49,-42.273926,-19.065151,-0.2539066,-13.162067
134388,94100.43,11.272173,-18.501545,-0.5639624,-13.190265
134440,94100.6,-31.000814,-20.051584,-0.8739705,-13.233964
134492,94100.77,-30.998362,-21.601503,-0.8739175,-13.27766
134544,94100.77,-0.0,-21.601503,-0.64847696,-13.310083
134595,94100.695,14.09505,-20.896751,-0.7330069,-13.346735
134647,94100.81,-21.12945,-21.953224,-0.6342479,-13.378448
134699,94100.79,4.2278476,-21.74183,0.042094678,-13.376343
134750,94100.79,-0.0,-21.74183,0.15481004,-13.368602
134802,94100.9,-19.730675,-22.728365,-0.35252544,-13.386229
134854,94100.96,-11.270753,-23.291904,-0.40887418,-13.406673
134906,94101.16,-35.22856,-25.053331,-1.2543606,-13.469391
134957,94101.01,26.769003,-23.71488,-0.7753154,-13.508156
135009,94100.83,32.408367,-22.094463,-0.8034699,-13.548329
135061,94100.58,45.081264,-19.8404,-0.46537337,-13.571598
135112,94100.35,40.864433,-17.797178,-0.49352115,-13.596274
135164,94100.33,4.226534,-17.585852,-0.859821,-13.639265
135216,94100.16,30.990446,-16.03633,-0.859851,-13.682259
135268,94100.08,14.087911,-15.331933,-0.7189719,-13.718207
135319,94100.08,-0.0,-15.331933,-0.40897188,-13.738656
135371,94100.11,-5.63495,-15.613681,-0.5920982,-13.768262
135423,94099.94,30.99168,-14.064097,-0.36671755,-13.786597
135475,94099.81,22.567822,-12.935707,-0.29617426,-13.801406
135526,94099.59,39.48456,-10.961479,0.87431484,-13.75769
135578,94099.23,66.28939,-7.6470094,1.3820801,-13.688586
135630,94099.23,-0.0,-7.6470094,1.7346584,-13.601854
135681,94098.64,105.79378,-2.3573205,2.496453,-13.477032
135733,94098.47,31.02389,-0.806126,2.49641,-13.352211
135785,94098.42,8.462039,-0.38302407,2.6938446,-13.217519
135836,94098.14,50.773205,2.155636,2.8772407,-13.073657
135888,94097.97,31.026327,3.7069526,2.8913534,-12.92909
135940,94097.8,31.029383,5.2584214,3.201647,-12.769008
135991,94097.97,-31.022123,3.7073154,2.722174,-12.632899
136043,94098.0,-5.6402574,3.4253023,2.56706,-12.504546
136095,94097.77,40.898247,5.470215,3.3849564,-12.335299
136146,94097.695,14.102009,6.1753154,3.2721426,-12.171691
136198,94097.64,9.871209,6.668876,3.681065,-11.9876375
136250,94097.555,15.5109825,7.444425,3.836175,-11.795829
136301,94097.42,23.96962,8.642906,4.2309947,-11.58428
136353,94097.6,-32.430683,7.021372,3.5119283,-11.408683
136405,94097.65,-8.460509,6.5983467,3.526028,-11.232381
136456,94097.81,-29.609438,5.1178746,3.2299335,-11.070885
136508,94098.016,-36.660683,3.2848403,2.9056275,-10.925604
136560,94097.94,14.098064,3.9897435,3.2157834,-10.764814
136611,94097.94,-0.0,3.9897435,3.3567753,-10.596975
136663,94097.94,-0.0,3.9897435,3.6669102,-10.4136305
136715,94097.97,-5.6410604,3.7076905,3.5259056,-10.237334
136766,94097.97,-0.0,3.7076905,3.5259056,-10.061039
136818,94097.53,78.97047,7.6562138,4.3156104,-9.845259
136870,94097.53,-0.0,7.6562138,3.6105936,-9.664728
136921,94097.53,-0.0,7.6562138,3.6105936,-9.484199
136973,94097.46,12.692155,8.290821,3.991399,-9.284629
137025,94097.484,-4.2293305,8.079354,3.695345,-9.099862
137077,94097.53,-8.458339,7.656437,3.5120878,-8.924257
137128,94097.46,12.6877365,8.290824,3.7376616,-8.737375
137180,94097.36,18.32998,9.207323,4.0760527,-8.533572
137232,94097.26,18.32718,10.123682,4.132459,-8.326949
137283,94097.26,-0.0,10.123682,4.0055766,-8.12667
137335,94097.33,-12.692979,9.489034,3.8786466,-7.9327374
137387,94097.42,-16.918022,8.643132,3.258225,-7.769826
137438,94097.42,-0.0,8.643132,3.258225,-7.6069145
137490,94097.14,50.7669,11.181478,3.8222938,-7.4157996
137542,94097.3,-28.193928,9.771781,3.1879635,-7.2564015
137593,94097.234,11.278658,10.335714,3.9069526,-7.0610538
137645,94097.06,31.018166,11.886622,4.414495,-6.8403287
137697,94096.97,16.91309,12.732278,4.583626,-6.6111474
137748,94097.2,-42.29002,10.617777,3.7095819,-6.4256682
137800,94097.31,-19.73759,9.6308975,3.8223782,-6.2345495
137852,94097.27,7.047909,9.983293,4.0479345,-6.0321527
137904,94097.445,-31.010744,8.432755,3.8646843,-5.838918
137955,94097.66,-38.06227,6.529642,3.4276764,-5.6675344
138007,94097.75,-16.916512,5.6838164,3.2585115,-5.504609
138059,94097.87,-21.14314,4.6266594,2.892006,-5.3600087
138110,94098.09,-40.867985,2.58326,2.483326,-5.2358427
138162,94097.984,19.734316,3.5699759,2.680669,-5.1018095
138214,94097.65,60.61275,6.600613,3.7380676,-4.914906
138265,94097.62,5.637192,6.882473,3.9776642,-4.7160225
138317,94097.445,31.007612,8.432854,4.0763273,-4.5122066
138369,94097.21,42.286446,10.547176,4.189082,-4.3027525
138421,94097.04,31.001118,12.097232,4.9783154,-4.053837
138472,94096.84,35.23676,13.85907,5.6266546,-3.7725039
138524,94096.72,22.554558,14.986796,5.556182,-3.4946947
138576,94096.91,-33.82392,13.295601,5.3448052,-3.2274544
138627,94096.83,14.091103,14.000156,5.6548657,-2.9447112
138679,94096.83,-0.0,14.000156,5.6548657,-2.661968
138731,94097.086,-46.513004,11.674506,5.4012175,-2.3919072
138782,94096.914,31.00453,13.224733,5.866309,-2.0985918
138834,94097.305,-70.46188,9.701638,4.8093514,-1.8581241
138886,94097.305,-0.0,9.701638,4.597899,-1.6282293
138938,94097.4,-16.914473,8.855914,4.386476,-1.4089054
138989,94097.4,-0.0,8.855914,4.851473,-1.1663316
139041,94097.164,42.288692,10.970349,5.2743597,-0.90261364
139093,94097.4,-42.277184,8.856489,4.992537,-0.65298676
139144,94097.336,11.273476,9.420163,4.795243,-0.4132246
139196,94097.336,-0.0,9.420163,4.752958,-0.17557673
139248,94097.25,15.504609,10.195394,4.65432,0.05713927
139300,94097.305,-9.864474,9.702169,4.9079657,0.30253756
139351,94097.375,-12.681632,9.068089,4.8938913,0.5472321
139403,94097.29,15.505155,9.843346,5.457608,0.8201125
139455,94097.41,-21.138433,8.786425,5.147576,1.0774913
139506,94097.34,11.2721195,9.35003,5.683038,1.3616432
139558,94097.45,-19.72769,8.363646,5.3730392,1.6302953
139610,94097.34,19.72697,9.349995,5.8803177,1.9243112
139661,94097.375,-5.637044,9.068142,6.1339316,2.2310078
139713,94097.375,-0.0,9.068142,6.1339316,2.5377045
139765,94097.375,-0.0,9.068142,5.9929805,2.8373535
139817,94097.34,5.637368,9.35001,6.260649,3.150386
